model,r2,mse,explainvar,season,species,iteration
ANN,0.09040000325249609,1.5092755119851504,0.10883500709868588,spring,sep,58
KNN,0.3655803870234502,1.052675890075228,0.3674575162577478,spring,sep,58
SVM,0.1282347536737749,1.4464972990156122,0.14480716333425936,spring,sep,58
RF,0.42262192795707,0.7586476623525088,0.44621288452433405,spring,sep,59
XGB,0.43684526951321523,0.739958859737905,0.45661737930545687,spring,sep,59
GBDT,0.42653811145870013,0.7535019812074961,0.45062458233427893,spring,sep,59
ANN,-0.68085007751209,2.2085580381631935,-0.5073216640352851,spring,sep,59
KNN,0.40478449849942655,0.7820852066855275,0.4411742757346213,spring,sep,59
SVM,0.32108336661845027,0.8920645618298639,0.3220803239244394,spring,sep,59
RF,0.5409161611821117,0.6626106767200011,0.5422893615398444,spring,sep,60
XGB,0.4820297938860535,0.747603291106285,0.49641719914244775,spring,sep,60
GBDT,0.4228649353615237,0.8329978609650883,0.43016951364070466,spring,sep,60
ANN,0.15435561095406192,1.2205461258079195,0.18238329651364826,spring,sep,60
KNN,0.578478332395528,0.6083959699882586,0.5784877211491668,spring,sep,60
SVM,0.26514126966869267,1.0606455715196377,0.29467237736532104,spring,sep,60
RF,0.4006593259985821,0.6754648713848528,0.40730338833301205,spring,sep,61
XGB,0.21670380641517328,0.8827851764567011,0.2335829933135658,spring,sep,61
GBDT,0.19104529351812938,0.9117026600611716,0.20712315644550028,spring,sep,61
ANN,0.1287861920250566,0.981869491392321,0.16615658795434518,spring,sep,61
KNN,0.44113003963067554,0.6298538415245792,0.4683507998604267,spring,sep,61
SVM,0.22307707116932007,0.8756024227338138,0.22314132533144637,spring,sep,61
RF,0.2984646817312361,0.9430362044378295,0.30590705207728097,spring,sep,62
XGB,0.27153054895241413,0.9792423107935952,0.28321608990049607,spring,sep,62
GBDT,0.3112736269433265,0.925817828169232,0.3188087254200177,spring,sep,62
ANN,0.017768897032110154,1.3203604538535243,0.0652663799740908,spring,sep,62
KNN,0.3395634556555952,0.8877893326704587,0.34754971655974587,spring,sep,62
SVM,0.15090739252833962,1.1413895336621245,0.15197990675953255,spring,sep,62
RF,0.4882022165274319,0.6724386226803488,0.4888467267430313,spring,sep,63
XGB,0.4282574800145257,0.751198549665917,0.4282850797904828,spring,sep,63
GBDT,0.3717650791686834,0.8254225370363517,0.3717684731511365,spring,sep,63
ANN,0.12780497290099224,1.1459557693894196,0.13155181665578441,spring,sep,63
KNN,0.4325592770091118,0.7455465235346921,0.43494425459486463,spring,sep,63
SVM,0.22324337669814454,1.0205615788074904,0.24385507820521635,spring,sep,63
RF,0.2387798119350666,1.3168367379868766,0.24603909056251538,spring,sep,64
XGB,0.20158132655686078,1.3811864923831836,0.210612380171609,spring,sep,64
GBDT,0.19135807278400618,1.3988717250674088,0.2011457149192052,spring,sep,64
ANN,-2.5193644252382823,6.088157463740983,-1.1420515743406021,spring,sep,64
KNN,0.3199281492514675,1.1764580230234307,0.3218538311391571,spring,sep,64
SVM,0.08333756689861538,1.5857366727343989,0.18482468631533389,spring,sep,64
RF,0.4768563719984734,0.8733997777605321,0.4822686181263619,spring,sep,65
XGB,0.47236683284196057,0.8808951619947334,0.4750615302595599,spring,sep,65
GBDT,0.47899683319363817,0.869826230780129,0.4834937177955989,spring,sep,65
ANN,0.22856072933782534,1.2879348069783318,0.2453087063788273,spring,sep,65
KNN,0.5953462313556288,0.6755783549425631,0.6013707774903057,spring,sep,65
SVM,0.3035683707878075,1.1627079020401625,0.3246289046090989,spring,sep,65
RF,0.4232056197887656,0.7899587004862474,0.4252024011778578,spring,sep,66
XGB,0.38342150945517117,0.8444457155775147,0.3834218709991949,spring,sep,66
GBDT,0.37117458547899795,0.8612187017248982,0.3714366402203142,spring,sep,66
ANN,0.12137406702759379,1.2033373140185806,0.1315339129284686,spring,sep,66
KNN,0.43030406959498324,0.780236896015245,0.4360304591709705,spring,sep,66
SVM,0.18036645586052935,1.1225432695204725,0.19681536467128646,spring,sep,66
RF,0.32545758044883033,0.958672901996657,0.3335635964540633,spring,sep,67
XGB,0.3146445439194,0.9740406013564132,0.3247041368112731,spring,sep,67
GBDT,0.27342582321369613,1.0326214547619257,0.28056243702169015,spring,sep,67
ANN,0.15156242930110286,1.2058160976830967,0.16142768145521214,spring,sep,67
KNN,0.4180264636223304,0.8271121916627134,0.4183809185958366,spring,sep,67
SVM,0.1997416763876536,1.1373428078176342,0.23828909695152312,spring,sep,67
RF,0.3620270568427325,0.888420800209805,0.3625358583800038,spring,sep,68
XGB,0.3459838210077585,0.9107620994315632,0.3461840888119345,spring,sep,68
GBDT,0.3006380733923153,0.9739091432282041,0.3007475365855259,spring,sep,68
ANN,0.040442524749444764,1.336249176635144,0.10750362630322552,spring,sep,68
KNN,0.3536148915302121,0.9001353136834652,0.3549946109021146,spring,sep,68
SVM,0.18390927420996706,1.1364619509756435,0.215778088224567,spring,sep,68
RF,0.3695543878566847,0.8623526551667197,0.3717888756966137,spring,sep,69
XGB,0.31378440077477787,0.9386374218656165,0.32087211023847995,spring,sep,69
GBDT,0.2932888529534674,0.9666721797295282,0.29837477781366917,spring,sep,69
ANN,0.06686070876240091,1.2763910636215325,0.08871784846526964,spring,sep,69
KNN,0.4422819992932384,0.7628724658875395,0.44270098732569163,spring,sep,69
SVM,0.22414454688038354,1.0612509582685241,0.2911828785481465,spring,sep,69
RF,0.4596182231401267,1.0279675913374025,0.49171553979092486,spring,sep,70
XGB,0.40165398077460346,1.13823289849567,0.45899940518652216,spring,sep,70
GBDT,0.361111974653501,1.2153559070147064,0.4195638517827439,spring,sep,70
ANN,-1.8694939359869793,5.458634794967778,-1.65228836505212,spring,sep,70
KNN,0.5567513293126327,0.843191402600077,0.5764605550638424,spring,sep,70
SVM,0.13869246711366467,1.6384642634082003,0.2832408944767777,spring,sep,70
RF,0.5456486681230285,0.738534568213509,0.5576548325637383,spring,sep,71
XGB,0.49271868057299606,0.8245706877497327,0.5052897890824974,spring,sep,71
GBDT,0.5102377070195137,0.79609403163705,0.5220195258487073,spring,sep,71
ANN,-0.31452185895873974,2.1367161608237324,-0.036650379418363466,spring,sep,71
KNN,0.6107884769645613,0.6326517475391359,0.6109482728224545,spring,sep,71
SVM,0.17334768424309122,1.343698737622583,0.23228216190702133,spring,sep,71
RF,0.529585496250033,0.7788836384936121,0.5330208404959392,spring,sep,72
XGB,0.5185424675144715,0.7971680118132651,0.5207419036821563,spring,sep,72
GBDT,0.46704297427391317,0.8824377310843009,0.4716490295273722,spring,sep,72
ANN,0.12897561069685604,1.4421890484858524,0.13233304315084304,spring,sep,72
KNN,0.40320666877966216,0.9881339914993061,0.41325604730822907,spring,sep,72
SVM,0.2650358984619853,1.2169087241246814,0.2659305972846875,spring,sep,72
RF,0.49004293985411596,0.7339882379043673,0.49399254352147304,spring,sep,73
XGB,0.4609984806790738,0.7757923290266199,0.46762073345202837,spring,sep,73
GBDT,0.4643362270979047,0.7709882645200348,0.46779667856667684,spring,sep,73
ANN,0.21443415485848016,1.1306757676192023,0.21465965165859624,spring,sep,73
KNN,0.49803686578023454,0.7224824699427054,0.5165920239966382,spring,sep,73
SVM,0.27941186754088754,1.0371524485750994,0.2929005805794551,spring,sep,73
RF,0.35223571159961864,0.9546099658461725,0.3550904749454793,spring,sep,74
XGB,0.22177345124011472,1.1468721453706825,0.23173624760461908,spring,sep,74
GBDT,0.18275919053372103,1.2043674453545927,0.19512617819634603,spring,sep,74
ANN,-0.368169551680799,2.0162709065469557,-0.19521300260252272,spring,sep,74
KNN,0.41566718787596224,0.8611310253024397,0.4220669421466072,spring,sep,74
SVM,0.17968400673046625,1.208899342462791,0.19167429199389308,spring,sep,74
RF,0.4177844113109884,0.7928727267904874,0.42592076206070906,spring,sep,75
XGB,0.3164590439259568,0.9308596201207006,0.32305590135233564,spring,sep,75
GBDT,0.28653691667292736,0.9716081659985296,0.29156530397010383,spring,sep,75
ANN,-0.3416644198541612,1.8271051955219195,-0.2692480330410978,spring,sep,75
KNN,0.5175867249645556,0.6569599582150473,0.520937541281216,spring,sep,75
SVM,0.2610520717929027,1.0063139328045276,0.28290783085173754,spring,sep,75
RF,0.2649758330551538,0.9185872542319681,0.2653724196762698,spring,sep,76
XGB,0.26582256896630896,0.917529056623418,0.2663767877990558,spring,sep,76
GBDT,0.26874882313908455,0.9138720070913902,0.26875685629786217,spring,sep,76
ANN,-0.007044971753299656,1.2585418508564314,-0.006441913033607083,spring,sep,76
KNN,0.2978374428804823,0.8775188685970291,0.29807128180483633,spring,sep,76
SVM,0.10770072684619647,1.1151398500085472,0.11475695981773659,spring,sep,76
RF,0.11630161499336988,1.033932813158038,0.14327234069079298,spring,sep,77
XGB,0.1208617758530307,1.0285973955245127,0.1317460429294437,spring,sep,77
GBDT,0.10393266799189427,1.0484045609693033,0.11242536970314021,spring,sep,77
ANN,-0.14430422752114502,1.3388433306469112,-0.13503241516111064,spring,sep,77
KNN,-0.013304514581429672,1.1855728211374486,0.01997262567386071,spring,sep,77
SVM,0.00787207493326092,1.1607960747480652,0.008966485467625795,spring,sep,77
RF,0.25154472602008815,1.065516928532854,0.25999646769507134,spring,sep,78
XGB,0.2487731587299723,1.069462590977696,0.26369579241946783,spring,sep,78
GBDT,0.2515669895700319,1.0654852336672034,0.2628493374912826,spring,sep,78
ANN,0.08320856330512993,1.3051638884684496,0.09435645230685585,spring,sep,78
KNN,0.34374136636032604,0.9342638203624718,0.3634297906317734,spring,sep,78
SVM,0.09825280306381401,1.2837465871318634,0.10286790599258144,spring,sep,78
RF,0.12762127854842198,0.8156301654401078,0.13610003502411583,spring,sep,79
XGB,0.10718719342381777,0.8347350058276244,0.10885346409681396,spring,sep,79
GBDT,0.07723402768010934,0.8627397071462728,0.08002171955125492,spring,sep,79
ANN,-0.07721862930996926,1.0071451621118253,-0.03991633708772624,spring,sep,79
KNN,0.21074493004570516,0.7379137379808232,0.23407590706700598,spring,sep,79
SVM,0.16163084017121332,0.783832938283092,0.16537735647631868,spring,sep,79
RF,0.5059065317441975,0.9393394582213311,0.5069413918301244,spring,sep,80
XGB,0.45874168298566087,1.0290063053390062,0.4606011577742085,spring,sep,80
GBDT,0.46586260923005496,1.0154684477671263,0.4662962163182246,spring,sep,80
ANN,-1.6937636355509769,5.121214176190564,-1.4496888752132433,spring,sep,80
KNN,0.4643168124106096,1.0184072195586737,0.46890647860627643,spring,sep,80
SVM,0.19404658984592926,1.5322279857660683,0.20895408727872333,spring,sep,80
RF,0.4380505163037465,1.1003651949609405,0.44322877884879186,spring,sep,81
XGB,0.43733642414447804,1.1017634739537159,0.4423505902834741,spring,sep,81
GBDT,0.425393349046723,1.1251494624449478,0.4274157242404103,spring,sep,81
ANN,0.0346368695183894,1.8902980073822304,0.051709788314185934,spring,sep,81
KNN,0.455995465876353,1.065226808846329,0.46002873703444913,spring,sep,81
SVM,0.1906391235904309,1.5848266871005057,0.24748016900047887,spring,sep,81
RF,0.3729052425887691,0.9427361142418286,0.37297345465988874,spring,sep,82
XGB,0.3859408542799022,0.9231391685374887,0.388470474754422,spring,sep,82
GBDT,0.37187141472973395,0.9442903081608548,0.3745921972287456,spring,sep,82
ANN,-1.4486657598811026,3.681175159360346,-1.0534059542016498,spring,sep,82
KNN,0.4608284595749176,0.8105576978963592,0.4643724447481479,spring,sep,82
SVM,0.17409784663486583,1.2416110605383621,0.19485440613807148,spring,sep,82
RF,0.2340978741090457,0.7880846485911789,0.3285154054813272,spring,sep,83
XGB,0.17151229611914676,0.8524828681152067,0.24888555113472932,spring,sep,83
GBDT,0.11839418491621156,0.9071394183271491,0.21246343371996224,spring,sep,83
ANN,-0.17358965611954713,1.2075798727641829,-0.0674851071770386,spring,sep,83
KNN,0.1454348821374034,0.8793155520042378,0.24260532308610072,spring,sep,83
SVM,0.06380005586726933,0.9633147357107213,0.10781651606703191,spring,sep,83
RF,0.40290981220728816,0.7625165922779396,0.40363121601574925,spring,sep,84
XGB,0.2916424114481865,0.9046111049546552,0.2916904897625422,spring,sep,84
GBDT,0.3176898179152775,0.8713471525015296,0.3177433948516053,spring,sep,84
ANN,-5.735153190893796,8.601156348885015,-3.447173726915895,spring,sep,84
KNN,0.46928756264259175,0.6777486006080202,0.47122970022160415,spring,sep,84
SVM,0.2476367820954054,0.960808683178429,0.25508309834730347,spring,sep,84
RF,0.3891067437585646,0.9136532753215113,0.3897798507731245,spring,sep,85
XGB,0.3595331055391965,0.9578836726065327,0.36140973557877576,spring,sep,85
GBDT,0.3562847684381233,0.9627418926006507,0.35753316573328164,spring,sep,85
ANN,0.05128699843932105,1.4188972170834449,0.11352212288854302,spring,sep,85
KNN,0.3409244021644803,0.9857148896220902,0.3410093039341432,spring,sep,85
SVM,0.20729294564511835,1.1855743850208185,0.22066741802353174,spring,sep,85
RF,0.44116773865034753,0.9393129791546543,0.4443943163568167,spring,sep,86
XGB,0.43456815472067656,0.950405887118108,0.4393926937887931,spring,sep,86
GBDT,0.4332273617529896,0.9526595584324054,0.4375760072814747,spring,sep,86
ANN,-2.642599173192179,6.122661338438052,-0.9487987083702831,spring,sep,86
KNN,0.4719250440286279,0.8876145749217506,0.4729891843522457,spring,sep,86
SVM,0.12784885758860265,1.4659548929280768,0.14829619331360888,spring,sep,86
RF,0.4347505814168128,0.7166428036351273,0.4450424293611318,spring,sep,87
XGB,0.38911685695290366,0.7744988211116246,0.3900885532989321,spring,sep,87
GBDT,0.34908048509478506,0.825258320958077,0.3498101710891617,spring,sep,87
ANN,-0.860543831252484,2.3588619531124637,-0.5408520166791353,spring,sep,87
KNN,0.42292818357312034,0.7316316493691576,0.4492600119059168,spring,sep,87
SVM,0.2783107616782362,0.914982629085347,0.2783143656286282,spring,sep,87
RF,0.4845577161644651,0.7639845180060868,0.4846751803317232,spring,sep,88
XGB,0.48456873260226463,0.7639681895282215,0.4847150958583549,spring,sep,88
GBDT,0.45618433197283426,0.8060393259363596,0.45635210316716346,spring,sep,88
ANN,-0.06871095373633729,1.5840350093175501,-0.013292637180396083,spring,sep,88
KNN,0.5442887927511009,0.6754515838888963,0.5503914753653683,spring,sep,88
SVM,0.2999489349679638,1.0376102083018057,0.3079178095521905,spring,sep,88
RF,0.30949345669823536,0.9871311763891214,0.3161090351644412,spring,sep,89
XGB,0.2867140930128721,1.0196959946232933,0.29109977094396833,spring,sep,89
GBDT,0.2543529696633807,1.0659586608806013,0.2588690489793156,spring,sep,89
ANN,-0.0040095949514822316,1.4353074307324805,-0.0030651666620176155,spring,sep,89
KNN,0.4366768640858232,0.8053129043255937,0.44019474574523654,spring,sep,89
SVM,0.28051120028633403,1.0285634975507596,0.2857310048254812,spring,sep,89
RF,0.3636330594846189,0.8617497967039593,0.3643503603983683,spring,sep,90
XGB,0.32115478980179735,0.9192726470171155,0.3225694724253978,spring,sep,90
GBDT,0.33158458195548,0.9051489226438452,0.33393848692473427,spring,sep,90
ANN,0.21404370889287638,1.0643193902109866,0.2156781713418775,spring,sep,90
KNN,0.3851237573012012,0.8326477122061893,0.3894838835705655,spring,sep,90
SVM,0.27333096485673347,0.9840342944255079,0.29368185862438845,spring,sep,90
RF,0.4562921540460071,0.697316298310845,0.4575812246308578,spring,sep,91
XGB,0.4413423884527826,0.7164896747512582,0.44359226280097197,spring,sep,91
GBDT,0.4460907666964644,0.7103997837105023,0.44805081581943573,spring,sep,91
ANN,0.1925063228445063,1.0356269567445742,0.2010084355934887,spring,sep,91
KNN,0.4896571667401143,0.6545249953747496,0.494330402265756,spring,sep,91
SVM,0.23647846435725772,0.9792317967765,0.2845888105208503,spring,sep,91
RF,0.42046035335434373,0.930758428538275,0.42154578024479883,spring,sep,92
XGB,0.40182480592722136,0.9606876886650184,0.4057711347989329,spring,sep,92
GBDT,0.36995726724641853,1.011867932148968,0.3737130378652682,spring,sep,92
ANN,-2.47177698467856,5.575780206234122,-1.3814928301697664,spring,sep,92
KNN,0.457377241447133,0.8714687751959268,0.4575933280159965,spring,sep,92
SVM,0.15080615592247015,1.3638313313208814,0.1963367886049704,spring,sep,92
RF,0.41334000607691246,0.9948257649520117,0.42694539996587577,spring,sep,93
XGB,0.3579830360578239,1.0886970713562545,0.363782440217123,spring,sep,93
GBDT,0.34831163314044855,1.105097304719872,0.35801538395063326,spring,sep,93
ANN,0.09807017525630601,1.5294430115023532,0.11368180906775605,spring,sep,93
KNN,0.44007171372345455,0.9494956047511931,0.4527171780780095,spring,sep,93
SVM,0.26392036517358075,1.2482033773685144,0.2640015589684671,spring,sep,93
RF,0.45775955000078583,0.8323412919580245,0.4592380406611549,spring,sep,94
XGB,0.3771509744718172,0.9560757826231435,0.38995167161727273,spring,sep,94
GBDT,0.4010165695651875,0.9194419972731356,0.4086205707234527,spring,sep,94
ANN,0.16309416813232558,1.2846538493116013,0.1671803730521485,spring,sep,94
KNN,0.4310866691682781,0.8732842723137026,0.4311231294283673,spring,sep,94
SVM,0.1914749144793474,1.241089288458114,0.2344606050039688,spring,sep,94
RF,0.4420591758971034,0.8648422235848074,0.44855996313522295,spring,sep,95
XGB,0.4512928397713396,0.8505294827853345,0.4628071111757792,spring,sep,95
GBDT,0.4190425618085777,0.9005193757984317,0.4287888427868728,spring,sep,95
ANN,0.12101704553920667,1.3624770584789148,0.12630134771046675,spring,sep,95
KNN,0.43803467159052145,0.8710804501188263,0.44417540219296436,spring,sep,95
SVM,0.20071230058885825,1.2389445643347188,0.23119139767965158,spring,sep,95
RF,0.5469381065789642,0.570665413285008,0.5518953461120133,spring,sep,96
XGB,0.475507802753385,0.6606372348961813,0.47670453685623937,spring,sep,96
GBDT,0.504820220243697,0.623716048002305,0.5075111284133852,spring,sep,96
ANN,-2.923905474786126,4.942453055479509,-2.1471313193370047,spring,sep,96
KNN,0.5625980512116788,0.5509405392542902,0.5630516770070453,spring,sep,96
SVM,0.3324438921159474,0.840836953467993,0.34568917800331367,spring,sep,96
RF,0.3888109820270663,1.012330261863919,0.4015671307949622,spring,sep,97
XGB,0.32829749426624677,1.1125605230593556,0.34542433646746207,spring,sep,97
GBDT,0.3225508181534644,1.1220789109279636,0.3394966850228376,spring,sep,97
ANN,-0.7393055944051437,2.880862770874448,-0.12373994568446611,spring,sep,97
KNN,0.4786021677322144,0.8636064925144021,0.49335505758957665,spring,sep,97
